legal_municipality_key,municipality_name_official,municipality_type,member_psd_count,member_psd_codes,member_municipality_id_count,member_municipality_ids,counties,register_as_of_date,source_page_url,source_download_url
PA-MUNI-530723,SHINGLEHOUSE BORO,borough,1,530506,1,530723,POTTER,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-530785,SUMMIT TWP,township,1,530206,1,530785,POTTER,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-530845,SYLVANIA TWP,township,1,530104,1,530845,POTTER,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-530863,ULYSSES BORO,borough,1,530406,1,530863,POTTER,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-530905,WEST BRANCH TWP,township,1,530305,1,530905,POTTER,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-530935,WHARTON TWP,township,1,530105,1,530935,POTTER,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-540063,AUBURN BORO,borough,1,540101,1,540063,SCHUYLKILL,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-540155,BRANCH TWP,township,1,540301,1,540155,SCHUYLKILL,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-540185,BUTLER TWP,township,1,540403,1,540185,SCHUYLKILL,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-540215,CASS TWP,township,1,540302,1,540215,SCHUYLKILL,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-540243,COALDALE BORO,borough,1,130404,1,540243,SCHUYLKILL,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-540335,DELANO TWP,township,1,540201,1,540335,SCHUYLKILL,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-540425,EAST UNION TWP,township,1,400513,1,540425,SCHUYLKILL,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-540513,FRACKVILLE BORO,borough,1,540404,1,540513,SCHUYLKILL,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-540573,GILBERTON BORO,borough,1,540202,1,540573,SCHUYLKILL,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-540603,GIRARDVILLE BORO,borough,1,540405,1,540603,SCHUYLKILL,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-540633,GORDON BORO,borough,1,540406,1,540633,SCHUYLKILL,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-540665,HEGINS TWP,township,1,541103,1,540665,SCHUYLKILL,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-540725,KLINE TWP,township,1,400514,1,540725,SCHUYLKILL,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-540783,MAHANOY CITY BORO,borough,1,540203,1,540783,SCHUYLKILL,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-540815,MAHANOY TWP,township,1,540204,1,540815,SCHUYLKILL,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-540903,MIDDLEPORT BORO,borough,1,540703,1,540903,SCHUYLKILL,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-540933,MINERSVILLE BORO,borough,1,540304,1,540933,SCHUYLKILL,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-540963,MT CARBON BORO,borough,1,540602,1,540963,SCHUYLKILL,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-540995,NEW CASTLE TWP,township,1,540704,1,540995,SCHUYLKILL,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-541023,NEW PHILADELPHIA BORO,borough,1,540705,1,541023,SCHUYLKILL,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-541115,NORTH UNION TWP,township,1,400516,1,541115,SCHUYLKILL,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-541173,ORWIGSBURG BORO,borough,1,540107,1,541173,SCHUYLKILL,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-541203,PALO ALTO BORO,borough,1,540604,1,541203,SCHUYLKILL,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-541233,PINE GROVE BORO,borough,1,540502,1,541233,SCHUYLKILL,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-541355,PORTER TWP,township,1,221105,1,541355,SCHUYLKILL,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-541382,POTTSVILLE CITY,city,1,540606,1,541382,SCHUYLKILL,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-541445,REILLY TWP,township,1,540305,1,541445,SCHUYLKILL,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-541505,RUSH TWP,township,2,540205;541001,1,541505,SCHUYLKILL,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-541535,RYAN TWP,township,1,540206,1,541535,SCHUYLKILL,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-541595,SCHUYLKILL TWP,township,1,541002,1,541595,SCHUYLKILL,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-541623,SHENANDOAH BORO,borough,1,540801,1,541623,SCHUYLKILL,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-541683,ST CLAIR BORO,borough,1,540706,1,541683,SCHUYLKILL,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-541713,TAMAQUA  BORO,borough,1,541003,1,541713,SCHUYLKILL,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-541743,TOWER CITY BORO,borough,1,221106,1,541743,SCHUYLKILL,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-541773,TREMONT BORO,borough,1,540504,1,541773,SCHUYLKILL,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-541805,TREMONT TWP,township,1,540505,1,541805,SCHUYLKILL,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-541835,UNION TWP,township,1,540408,1,541835,SCHUYLKILL,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-541895,WALKER TWP,township,1,541004,1,541895,SCHUYLKILL,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-541925,WASHINGTON TWP,township,1,540506,1,541925,SCHUYLKILL,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-542015,WEST MAHANOY TWP,township,1,540802,1,542015,SCHUYLKILL,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-542045,WEST PENN TWP,township,1,541005,1,542045,SCHUYLKILL,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-550035,ADAMS TWP,township,1,550101,1,550035,SNYDER,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-550065,BEAVER TWP,township,1,550102,1,550065,SNYDER,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-550093,BEAVERTOWN BORO,borough,1,550103,1,550093,SNYDER,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-550125,CENTER TWP,township,1,550104,1,550125,SNYDER,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-550185,FRANKLIN TWP,township,1,550105,1,550185,SNYDER,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-550213,FREEBURG BORO,borough,1,550202,1,550213,SNYDER,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-550245,JACKSON TWP,township,1,550203,1,550245,SNYDER,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-550273,MCCLURE BORO,borough,1,550106,1,550273,SNYDER,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-550303,MIDDLEBURG BORO,borough,1,550107,1,550303,SNYDER,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-550335,MIDDLECREEK TWP,township,1,550108,1,550335,SNYDER,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-550365,MONROE TWP,township,1,550204,1,550365,SNYDER,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-550395,PENN TWP,township,1,550205,1,550395,SNYDER,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-550425,PERRY TWP,township,1,550109,1,550425,SNYDER,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-550453,SELINSGROVE BORO,borough,1,550206,1,550453,SNYDER,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-550483,SHAMOKIN DAM BORO,borough,1,550207,1,550483,SNYDER,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-550515,SPRING TWP,township,1,550110,1,550515,SNYDER,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-550545,UNION TWP,township,1,550208,1,550545,SNYDER,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-560095,ALLEGHENY TWP,township,1,560101,1,560095,SOMERSET,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-560153,BERLIN BORO,borough,1,560102,1,560153,SOMERSET,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-560185,BLACK TWP,township,1,560501,1,560185,SOMERSET,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-560245,BROTHERSVALLEY TWP,township,1,560103,1,560245,SOMERSET,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-560333,CENTRAL CITY BORO,borough,1,560701,1,560333,SOMERSET,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-560365,CONEMAUGH TWP,township,1,560202,1,560365,SOMERSET,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-560425,ELK LICK TWP,township,1,560601,1,560425,SOMERSET,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
